"state_abbr","state_fips","place_fips","stpl_fips","city_name","metric_name","group_name","metric_number","group_number","num","denom","est","lci","uci","county_indicator","educ_indicator","multiplier_indicator","data_yr_type","geo_level","date_export","version","NOTE - NCHS Disclaimer","Suggested Citation"
NY,36,76540,3676540,Utica,Children in Poverty,other,4,8,1394,2993,46.6,38.5,54.7,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,81677,3681677,White Plains,Children in Poverty,other,4,8,1008,3599,28,19.2,36.8,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,84000,3684000,Yonkers,Children in Poverty,other,4,8,3292,12505,26.3,21.4,31.2,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,01000,3601000,Albany,Dental care,total population,5,1,-999,-999,63.5,62.8,64.2,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-07-15,12.2,,
NY,36,11000,3611000,Buffalo,Dental care,total population,5,1,-999,-999,58.6,58.3,58.9,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-07-15,12.2,,
NY,36,33139,3633139,Hempstead,Dental care,total population,5,1,-999,-999,57.1,56.1,58.1,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-07-15,12.2,,
NY,36,49121,3649121,Mount Vernon,Dental care,total population,5,1,-999,-999,59.4,58.6,60.2,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-07-15,12.2,,
NY,36,50617,3650617,New Rochelle,Dental care,total population,5,1,-999,-999,66.9,66.3,67.5,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-07-15,12.2,,
NY,36,51000,3651000,New York,Dental care,total population,5,1,-999,-999,64,63.9,64.1,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-07-15,12.2,,
NY,36,63000,3663000,Rochester,Dental care,total population,5,1,-999,-999,57.5,57.2,57.8,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-07-15,12.2,,
NY,36,65508,3665508,Schenectady,Dental care,total population,5,1,-999,-999,63.1,62.4,63.8,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-07-15,12.2,,
NY,36,73000,3673000,Syracuse,Dental care,total population,5,1,-999,-999,55.9,55.3,56.5,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-07-15,12.2,,
NY,36,76540,3676540,Utica,Dental care,total population,5,1,-999,-999,56.3,55.6,57,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-07-15,12.2,,
NY,36,81677,3681677,White Plains,Dental care,total population,5,1,-999,-999,68.1,67.4,68.8,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-07-15,12.2,,
NY,36,84000,3684000,Yonkers,Dental care,total population,5,1,-999,-999,61.6,61.2,62,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-07-15,12.2,,
NY,36,01000,3601000,Albany,Diabetes,total population,6,1,-999,-999,9.9,9.8,10,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-07-15,12.2,,
NY,36,11000,3611000,Buffalo,Diabetes,total population,6,1,-999,-999,14,13.9,14.1,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-07-15,12.2,,
NY,36,33139,3633139,Hempstead,Diabetes,total population,6,1,-999,-999,13.3,13.1,13.5,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-07-15,12.2,,
NY,36,49121,3649121,Mount Vernon,Diabetes,total population,6,1,-999,-999,13.4,13.1,13.7,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-07-15,12.2,,
NY,36,50617,3650617,New Rochelle,Diabetes,total population,6,1,-999,-999,10.3,10.2,10.4,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-07-15,12.2,,
NY,36,51000,3651000,New York,Diabetes,total population,6,1,-999,-999,11.3,11.2,11.4,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-07-15,12.2,,
NY,36,63000,3663000,Rochester,Diabetes,total population,6,1,-999,-999,12.8,12.7,12.9,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-07-15,12.2,,
NY,36,65508,3665508,Schenectady,Diabetes,total population,6,1,-999,-999,11.5,11.4,11.6,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-07-15,12.2,,
NY,36,73000,3673000,Syracuse,Diabetes,total population,6,1,-999,-999,12.1,12,12.2,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-07-15,12.2,,
NY,36,76540,3676540,Utica,Diabetes,total population,6,1,-999,-999,14.8,14.6,15,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-07-15,12.2,,
NY,36,81677,3681677,White Plains,Diabetes,total population,6,1,-999,-999,10,9.8,10.2,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-07-15,12.2,,
NY,36,84000,3684000,Yonkers,Diabetes,total population,6,1,-999,-999,11.6,11.5,11.7,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-07-15,12.2,,
NY,36,01000,3601000,Albany,Frequent mental distress,total population,7,1,-999,-999,14.9,14.6,15.2,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-07-15,12.2,,
NY,36,11000,3611000,Buffalo,Frequent mental distress,total population,7,1,-999,-999,17.1,16.9,17.3,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-07-15,12.2,,
NY,36,33139,3633139,Hempstead,Frequent mental distress,total population,7,1,-999,-999,15.1,14.8,15.4,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-07-15,12.2,,
NY,36,49121,3649121,Mount Vernon,Frequent mental distress,total population,7,1,-999,-999,13.3,13.1,13.5,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-07-15,12.2,,
NY,36,50617,3650617,New Rochelle,Frequent mental distress,total population,7,1,-999,-999,11.4,11.2,11.6,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-07-15,12.2,,
NY,36,51000,3651000,New York,Frequent mental distress,total population,7,1,-999,-999,12.9,12.9,12.9,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-07-15,12.2,,
NY,36,63000,3663000,Rochester,Frequent mental distress,total population,7,1,-999,-999,17.2,17,17.4,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-07-15,12.2,,
NY,36,65508,3665508,Schenectady,Frequent mental distress,total population,7,1,-999,-999,16.4,16.1,16.7,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-07-15,12.2,,
NY,36,73000,3673000,Syracuse,Frequent mental distress,total population,7,1,-999,-999,18.4,18.1,18.7,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-07-15,12.2,,
NY,36,76540,3676540,Utica,Frequent mental distress,total population,7,1,-999,-999,17.4,17.1,17.7,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-07-15,12.2,,
NY,36,81677,3681677,White Plains,Frequent mental distress,total population,7,1,-999,-999,10.7,10.4,11,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-07-15,12.2,,
NY,36,84000,3684000,Yonkers,Frequent mental distress,total population,7,1,-999,-999,12.7,12.5,12.9,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-07-15,12.2,,
NY,36,01000,3601000,Albany,Frequent physical distress,total population,8,1,-999,-999,11.2,11,11.4,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-07-15,12.2,,
NY,36,11000,3611000,Buffalo,Frequent physical distress,total population,8,1,-999,-999,16.1,15.9,16.3,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-07-15,12.2,,
NY,36,33139,3633139,Hempstead,Frequent physical distress,total population,8,1,-999,-999,13.7,13.4,14,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-07-15,12.2,,
NY,36,49121,3649121,Mount Vernon,Frequent physical distress,total population,8,1,-999,-999,13.1,12.8,13.4,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-07-15,12.2,,
NY,36,50617,3650617,New Rochelle,Frequent physical distress,total population,8,1,-999,-999,11,10.7,11.3,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-07-15,12.2,,
NY,36,51000,3651000,New York,Frequent physical distress,total population,8,1,-999,-999,12.1,12.1,12.1,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-07-15,12.2,,
NY,36,63000,3663000,Rochester,Frequent physical distress,total population,8,1,-999,-999,15.5,15.3,15.7,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-07-15,12.2,,
NY,36,65508,3665508,Schenectady,Frequent physical distress,total population,8,1,-999,-999,13.8,13.5,14.1,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-07-15,12.2,,
NY,36,73000,3673000,Syracuse,Frequent physical distress,total population,8,1,-999,-999,15,14.8,15.2,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-07-15,12.2,,
NY,36,76540,3676540,Utica,Frequent physical distress,total population,8,1,-999,-999,17.7,17.4,18,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-07-15,12.2,,
NY,36,81677,3681677,White Plains,Frequent physical distress,total population,8,1,-999,-999,10.5,10.2,10.8,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-07-15,12.2,,
NY,36,84000,3684000,Yonkers,Frequent physical distress,total population,8,1,-999,-999,12.7,12.5,12.9,-999,-999,-999,"2018, 1 Year Modeled Estimate",city,2021-07-15,12.2,,
NY,36,01000,3601000,Albany,High blood pressure,total population,9,1,-999,-999,27.2,27,27.4,-999,-999,-999,"2017, 1 Year Modeled Estimate",city,2021-07-15,12.2,,
NY,36,11000,3611000,Buffalo,High blood pressure,total population,9,1,-999,-999,36.4,36.3,36.5,-999,-999,-999,"2017, 1 Year Modeled Estimate",city,2021-07-15,12.2,,
NY,36,33139,3633139,Hempstead,High blood pressure,total population,9,1,-999,-999,32.2,31.9,32.5,-999,-999,-999,"2017, 1 Year Modeled Estimate",city,2021-07-15,12.2,,
NY,36,49121,3649121,Mount Vernon,High blood pressure,total population,9,1,-999,-999,36.2,36,36.4,-999,-999,-999,"2017, 1 Year Modeled Estimate",city,2021-07-15,12.2,,
NY,36,50617,3650617,New Rochelle,High blood pressure,total population,9,1,-999,-999,29.5,29.2,29.8,-999,-999,-999,"2017, 1 Year Modeled Estimate",city,2021-07-15,12.2,,
NY,36,51000,3651000,New York,High blood pressure,total population,9,1,-999,-999,28,27.9,28.1,-999,-999,-999,"2017, 1 Year Modeled Estimate",city,2021-07-15,12.2,,
NY,36,63000,3663000,Rochester,High blood pressure,total population,9,1,-999,-999,33.1,33,33.2,-999,-999,-999,"2017, 1 Year Modeled Estimate",city,2021-07-15,12.2,,
NY,36,65508,3665508,Schenectady,High blood pressure,total population,9,1,-999,-999,31.4,31.1,31.7,-999,-999,-999,"2017, 1 Year Modeled Estimate",city,2021-07-15,12.2,,
NY,36,73000,3673000,Syracuse,High blood pressure,total population,9,1,-999,-999,31.5,31.3,31.7,-999,-999,-999,"2017, 1 Year Modeled Estimate",city,2021-07-15,12.2,,
NY,36,76540,3676540,Utica,High blood pressure,total population,9,1,-999,-999,34,33.7,34.3,-999,-999,-999,"2017, 1 Year Modeled Estimate",city,2021-07-15,12.2,,
NY,36,81677,3681677,White Plains,High blood pressure,total population,9,1,-999,-999,28.6,28.3,28.9,-999,-999,-999,"2017, 1 Year Modeled Estimate",city,2021-07-15,12.2,,
NY,36,84000,3684000,Yonkers,High blood pressure,total population,9,1,-999,-999,30.3,30.1,30.5,-999,-999,-999,"2017, 1 Year Modeled Estimate",city,2021-07-15,12.2,,
NY,36,01000,3601000,Albany,High school completion,total population,10,1,-999,-999,87.8,86.7,88.9,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,11000,3611000,Buffalo,High school completion,total population,10,1,-999,-999,84.6,83.9,85.3,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,33139,3633139,Hempstead,High school completion,total population,10,1,-999,-999,71.7,69.8,73.6,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,49121,3649121,Mount Vernon,High school completion,total population,10,1,-999,-999,84.3,82.9,85.7,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,50617,3650617,New Rochelle,High school completion,total population,10,1,-999,-999,84,82.4,85.6,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,51000,3651000,New York,High school completion,total population,10,1,-999,-999,82.2,82.1,82.3,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,63000,3663000,Rochester,High school completion,total population,10,1,-999,-999,80.4,79.7,81.1,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,65508,3665508,Schenectady,High school completion,total population,10,1,-999,-999,84.5,82.9,86.1,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,73000,3673000,Syracuse,High school completion,total population,10,1,-999,-999,82.7,81.9,83.5,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,76540,3676540,Utica,High school completion,total population,10,1,-999,-999,79.3,77.8,80.8,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,81677,3681677,White Plains,High school completion,total population,10,1,-999,-999,87.9,86.4,89.4,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,84000,3684000,Yonkers,High school completion,total population,10,1,-999,-999,82.3,81.4,83.2,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,01000,3601000,Albany,High school completion,female,10,2,-999,-999,88.2,87,89.4,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,11000,3611000,Buffalo,High school completion,female,10,2,-999,-999,84.9,84.1,85.7,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,33139,3633139,Hempstead,High school completion,female,10,2,-999,-999,74.3,72.2,76.4,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,49121,3649121,Mount Vernon,High school completion,female,10,2,-999,-999,85.9,84.5,87.3,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,50617,3650617,New Rochelle,High school completion,female,10,2,-999,-999,86.4,84.7,88.1,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,51000,3651000,New York,High school completion,female,10,2,-999,-999,82,81.8,82.2,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,63000,3663000,Rochester,High school completion,female,10,2,-999,-999,80.8,79.8,81.8,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,65508,3665508,Schenectady,High school completion,female,10,2,-999,-999,85.1,83,87.2,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,73000,3673000,Syracuse,High school completion,female,10,2,-999,-999,82.7,81.6,83.8,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,76540,3676540,Utica,High school completion,female,10,2,-999,-999,79.5,77.5,81.5,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,81677,3681677,White Plains,High school completion,female,10,2,-999,-999,88.1,86.6,89.6,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,84000,3684000,Yonkers,High school completion,female,10,2,-999,-999,83.6,82.6,84.6,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,01000,3601000,Albany,High school completion,male,10,3,-999,-999,87.4,85.8,89,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,11000,3611000,Buffalo,High school completion,male,10,3,-999,-999,84.1,83.2,85,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,33139,3633139,Hempstead,High school completion,male,10,3,-999,-999,68.7,66.2,71.2,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,49121,3649121,Mount Vernon,High school completion,male,10,3,-999,-999,82.1,79.8,84.4,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,50617,3650617,New Rochelle,High school completion,male,10,3,-999,-999,81.3,79.3,83.3,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,51000,3651000,New York,High school completion,male,10,3,-999,-999,82.3,82.1,82.5,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,63000,3663000,Rochester,High school completion,male,10,3,-999,-999,80,79,81,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,65508,3665508,Schenectady,High school completion,male,10,3,-999,-999,83.9,81.8,86,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,73000,3673000,Syracuse,High school completion,male,10,3,-999,-999,82.8,81.7,83.9,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,76540,3676540,Utica,High school completion,male,10,3,-999,-999,79.1,77.1,81.1,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,81677,3681677,White Plains,High school completion,male,10,3,-999,-999,87.6,85.5,89.7,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,84000,3684000,Yonkers,High school completion,male,10,3,-999,-999,80.8,79.5,82.1,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,01000,3601000,Albany,High school completion,asian,10,4,2574,3406,75.6,,,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,11000,3611000,Buffalo,High school completion,asian,10,4,5046,7657,65.9,63.9,67.9,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,33139,3633139,Hempstead,High school completion,asian,10,4,519,662,78.4,,,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,49121,3649121,Mount Vernon,High school completion,asian,10,4,833,1006,82.8,,,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,50617,3650617,New Rochelle,High school completion,asian,10,4,2714,3023,89.8,,,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,51000,3651000,New York,High school completion,asian,10,4,672937,884317,76.1,75.5,76.7,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,63000,3663000,Rochester,High school completion,asian,10,4,2287,3551,64.4,62.9,65.9,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,65508,3665508,Schenectady,High school completion,asian,10,4,2024,2746,73.7,71.1,76.3,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,73000,3673000,Syracuse,High school completion,asian,10,4,2635,4605,57.2,53.3,61.2,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,76540,3676540,Utica,High school completion,asian,10,4,1546,3479,44.4,38.1,50.8,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,81677,3681677,White Plains,High school completion,asian,10,4,3365,3718,90.5,,,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,84000,3684000,Yonkers,High school completion,asian,10,4,8454,9542,88.6,,,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,01000,3601000,Albany,High school completion,black,10,5,12867,15970,80.6,76.9,84.2,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,11000,3611000,Buffalo,High school completion,black,10,5,47953,58149,82.5,80.4,84.5,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
